02/05/2018,PVIT,1,20,BOXN,NGP,WCL FSA
02/05/2018,BTBR,0.5,41,BOBR,AMLA,WCL Non-Power
02/05/2018,MELG,0.5,54,BOBR,AJNI,CMB
02/05/2018,KRSP,1,65,BOBR,NGP,Pvt e.A
02/05/2018,DCSG,0.5,78,BOXN,AJNI,WCL Non-Power
02/05/2018,RKSG,1,95,BOXN,AMLA,WCL FSA
02/05/2018,UMSG,1,24,BOBR,AJNI,CMB
